chr	snpid	pos	gpos	p1	ihh1	p2	ihh2	xpehh	normxpehh	crit
9	scaffold9_2467089	2467089	2.46709e+06	0.5	19019.9	0.475	22794.1	-0.181015	-0.977043	0
9	scaffold9_2467115	2467115	2.46712e+06	0.15	24036.6	0.025	31208.7	-0.261121	-1.16446	0
9	scaffold9_2503821	2503821	2.50382e+06	0.25	20874.3	0.275	23589.1	-0.122266	-0.839594	0
9	scaffold9_2503861	2503861	2.50386e+06	0.1	20065	0	23686.4	-0.165924	-0.941736	0
9	scaffold9_2504033	2504033	2.50403e+06	0.475	13313	0.225	16214.6	-0.197171	-1.01484	0
9	scaffold9_2504044	2504044	2.50404e+06	0.25	13045.1	0.325	12857.7	0.0144684	-0.519692	0
9	scaffold9_2504052	2504052	2.50405e+06	0.125	14533.2	0.1	13568.7	0.0686721	-0.392878	0
9	scaffold9_2504053	2504053	2.50405e+06	0	16643.3	0.125	12640.8	0.27508	0.0900314	0
9	scaffold9_2504080	2504080	2.50408e+06	0	16643.3	0.25	12627.6	0.276126	0.0924786	0
9	scaffold9_2504106	2504106	2.50411e+06	0	16643.3	0.125	12629.3	0.275987	0.0921534	0
9	scaffold9_2504107	2504107	2.50411e+06	0	16643.3	0.125	14676.4	0.125768	-0.259297	0
9	scaffold9_2504114	2504114	2.50411e+06	0.5	16599.3	0.375	17689.4	-0.0636079	-0.702358	0
9	scaffold9_2518146	2518146	2.51815e+06	0.225	22623.5	0.125	24799.1	-0.0918179	-0.768358	0
9	scaffold9_2541504	2541504	2.5415e+06	0.025	24697.8	0.2	19043.7	0.25998	0.0547036	0
9	scaffold9_2541513	2541513	2.54151e+06	0.275	14801.9	0.075	16954.9	-0.135801	-0.87126	0
9	scaffold9_2541785	2541785	2.54178e+06	0.025	14850.6	0.15	16467.9	-0.103375	-0.795397	0
10	scaffold10_2789	2789	2789	0.175	19118	0.35	7150.55	0.983439	1.7473	0
10	scaffold10_2796	2796	2796	0.15	19747.4	0.225	7595.96	0.955407	1.68172	0
10	scaffold10_2971	2971	2971	0.15	19747.4	0.225	7595.96	0.955407	1.68172	0
10	scaffold10_2972	2972	2972	0.15	19747.4	0.225	7595.96	0.955407	1.68172	0
10	scaffold10_2982	2982	2982	0.3	19689.6	0.425	7815.34	0.924004	1.60825	0
10	scaffold10_3019	3019	3019	0.575	19688	0.4	8058.13	0.893328	1.53648	0
10	scaffold10_3030	3030	3030	0.3	19687.5	0.4	9387.92	0.740559	1.17906	0
10	scaffold10_3037	3037	3037	0.15	36220.9	0.3	17399.1	0.733218	1.16189	0
10	scaffold10_39539	39539	39539	0.05	44333.1	0.425	22268.4	0.68856	1.0574	0
10	scaffold10_39599	39599	39599	0	47152.3	0.1	36260.4	0.262657	0.0609667	0
10	scaffold10_152546	152546	152546	0.125	41918.2	0.05	39951.5	0.048055	-0.441113	0
10	scaffold10_152833	152833	152833	0.075	42551.4	0.025	40522.3	0.0488613	-0.439227	0
10	scaffold10_156184	156184	156184	0.425	29709.7	0.3	31745	-0.0662634	-0.708571	0
10	scaffold10_167896	167896	167896	0.125	39125.7	0.1	41399.8	-0.056496	-0.68572	0
10	scaffold10_167916	167916	167916	0.1	38963.5	0.075	41242.4	-0.0568417	-0.686528	0
10	scaffold10_168101	168101	168101	0.125	39077.1	0.1	41282.7	-0.0549067	-0.682001	0
10	scaffold10_168129	168129	168129	0.125	39077.1	0.125	40092.6	-0.0256562	-0.613567	0
10	scaffold10_185493	185493	185493	0.075	39702.3	0.05	42889.4	-0.0772154	-0.734194	0
10	scaffold10_185532	185532	185532	0.4	25085.6	0.5	27306.1	-0.0848147	-0.751974	0
10	scaffold10_185580	185580	185580	0.15	30891.1	0.15	37280.9	-0.188013	-0.993415	0
10	scaffold10_205107	205107	205107	0.35	25532	0.225	34894.4	-0.312393	-1.28441	0
10	scaffold10_205275	205275	205275	0.2	26474.1	0.175	34660.4	-0.269428	-1.18389	0
10	scaffold10_205553	205553	205553	0.175	29349.1	0.175	37808.9	-0.253283	-1.14612	0
10	scaffold10_290934	290934	290934	0.075	31205.3	0.025	41473.8	-0.284474	-1.21909	0
10	scaffold10_290944	290944	290944	0.475	20900.7	0.275	30995.8	-0.394067	-1.4755	0
10	scaffold10_290998	290998	290998	0.175	19842.6	0.125	30159.8	-0.418681	-1.53308	0
10	scaffold10_291005	291005	291005	0.2	19129.4	0.025	30030.6	-0.450987	-1.60867	0
10	scaffold10_291006	291006	291006	0.125	17615	0.125	27933.1	-0.461059	-1.63223	0
10	scaffold10_291007	291007	291007	0.125	17615	0.125	27933.1	-0.461059	-1.63223	0
10	scaffold10_291010	291010	291010	0.175	18653.8	0.125	29448.2	-0.456584	-1.62176	0
10	scaffold10_291160	291160	291160	0.25	18617.7	0.25	30339.4	-0.488335	-1.69604	0
10	scaffold10_291188	291188	291188	0.025	20901.9	0.075	26511.9	-0.237751	-1.10978	0
10	scaffold10_291193	291193	291193	0.45	20855.7	0.275	26501.7	-0.239582	-1.11407	0
10	scaffold10_291218	291218	291218	0.025	33623.2	0.075	36113.5	-0.0714499	-0.720705	0
10	scaffold10_291235	291235	291235	0.025	33623.2	0.075	36113.5	-0.0714499	-0.720705	0
10	scaffold10_318314	318314	318314	0.4	25560.9	0.275	29736.4	-0.151307	-0.907538	0
10	scaffold10_318468	318468	318468	0.35	24527.7	0.25	29106.7	-0.171166	-0.954	0
10	scaffold10_318489	318489	318489	0.05	24587	0.075	27201	-0.101035	-0.789922	0
10	scaffold10_318532	318532	318532	0.35	25631.2	0.2	29092.8	-0.126682	-0.849926	0
10	scaffold10_366753	366753	366753	0.575	25360.2	0.375	25326.4	0.00133171	-0.550427	0
10	scaffold10_366754	366754	366754	0.575	25360.2	0.375	25326.4	0.00133171	-0.550427	0
10	scaffold10_366779	366779	366779	0.575	26332	0.375	25111.3	0.0474679	-0.442487	0
10	scaffold10_367075	367075	367075	0.125	37162.3	0.225	24253.4	0.426739	0.444851	0
10	scaffold10_421580	421580	421580	0.025	41738.1	0.2	24580.3	0.529468	0.685194	0
10	scaffold10_421889	421889	421889	0.35	30572.5	0.275	18022.2	0.528499	0.682927	0
10	scaffold10_421893	421893	421893	0.025	33050.4	0.2	20067	0.498959	0.613816	0
10	scaffold10_421898	421898	421898	0.55	31276	0.375	22517.1	0.328578	0.215195	0
10	scaffold10_530093	530093	530093	0.3	37738.7	0.25	27149.5	0.329329	0.216952	0
10	scaffold10_530117	530117	530117	0.1	35114.2	0.25	21671	0.482633	0.57562	0
10	scaffold10_530329	530329	530329	0.325	34216	0.275	21785.4	0.451453	0.502671	0
10	scaffold10_530359	530359	530359	0.1	38649.3	0.3	21226.7	0.599269	0.8485	0
10	scaffold10_530402	530402	530402	0.325	39307.8	0.275	28698.4	0.314581	0.182447	0
10	scaffold10_530405	530405	530405	0.225	51787.4	0.15	36049.8	0.362246	0.293964	0
10	scaffold10_542955	542955	542955	0.025	74885.9	0.075	46309.1	0.480628	0.570929	0
10	scaffold10_542990	542990	542990	0.025	74885.9	0.075	46398.6	0.478696	0.566409	0
10	scaffold10_563162	563162	563162	0.025	74885.9	0.1	46184.7	0.483317	0.57722	0
10	scaffold10_563166	563166	563166	0	74893.9	0.1	40978.4	0.603026	0.85729	0
10	scaffold10_563231	563231	563231	0.025	74162	0.1	46047	0.476589	0.561479	0
10	scaffold10_563232	563232	563232	0.025	74162	0.1	46047	0.476589	0.561479	0
10	scaffold10_563422	563422	563422	0.025	75683.9	0.1	46047	0.496902	0.609003	0
10	scaffold10_567338	567338	567338	0	76487.6	0.125	45055.5	0.529233	0.684644	0
10	scaffold10_567351	567351	567351	0	76487.6	0.125	45055.5	0.529233	0.684644	0
10	scaffold10_665405	665405	665405	0.225	59554.5	0.3	36832.7	0.480505	0.570641	0
10	scaffold10_721486	721486	721486	0.625	47443.9	0.425	28337	0.515381	0.652236	0
10	scaffold10_721522	721522	721522	0.225	44368.2	0.125	25249	0.563738	0.765372	0
10	scaffold10_721717	721717	721717	0.35	38703.5	0.45	24901.4	0.441007	0.478232	0
10	scaffold10_721718	721718	721718	0.35	38703.5	0.45	24901.4	0.441007	0.478232	0
10	scaffold10_721795	721795	721795	0.375	45117.2	0.475	26207.7	0.543211	0.717347	0
10	scaffold10_721812	721812	721812	0.375	45117.2	0.475	26207.7	0.543211	0.717347	0
10	scaffold10_722059	722059	722059	0.625	45117.2	0.475	26440.5	0.534368	0.696658	0
10	scaffold10_722085	722085	722085	0.35	46865.5	0.4	28463.9	0.498645	0.613081	0
10	scaffold10_850380	850380	850380	0	62660.1	0.1	34866.4	0.586202	0.817928	0
10	scaffold10_850381	850381	850381	0	62660.1	0.275	25519.2	0.898293	1.54809	0
10	scaffold10_850424	850424	850424	0	62660.1	0.1	32633.1	0.652398	0.9728	0
10	scaffold10_850723	850723	850723	0	62660.1	0.1	32633.1	0.652398	0.9728	0
10	scaffold10_907466	907466	907466	0.15	51926.9	0.225	26492.1	0.672992	1.02098	0
10	scaffold10_907707	907707	907707	0.05	51755	0.175	21962.8	0.85717	1.45188	0
10	scaffold10_907742	907742	907742	0.025	52053.4	0.125	22693.6	0.830187	1.38875	0
10	scaffold10_907781	907781	907781	0.325	30603.8	0.25	19649.9	0.443051	0.483014	0
10	scaffold10_918567	918567	918567	0.225	31685	0.375	19541.9	0.483283	0.57714	0
10	scaffold10_918571	918571	918571	0.225	31685	0.375	19541.9	0.483283	0.57714	0
10	scaffold10_918578	918578	918578	0.225	31894.5	0.45	19589.8	0.487425	0.586831	0
10	scaffold10_918583	918583	918583	0.225	32078.3	0.375	22671.8	0.347055	0.258423	0
10	scaffold10_918592	918592	918592	0.225	32078.3	0.375	22671.8	0.347055	0.258423	0
10	scaffold10_918617	918617	918617	0.225	32078.3	0.375	22671.8	0.347055	0.258423	0
10	scaffold10_918864	918864	918864	0.225	32078.3	0.375	22671.8	0.347055	0.258423	0
10	scaffold10_928081	928081	928081	0.1	36560.1	0.075	32648.6	0.113156	-0.288804	0
10	scaffold10_968957	968957	968957	0.5	25335.8	0.275	26646.4	-0.0504381	-0.671547	0
10	scaffold10_969148	969148	969148	0.5	16230.3	0.25	21309.4	-0.272269	-1.19054	0
10	scaffold10_969169	969169	969169	0.425	15111.8	0.2	21130.3	-0.335235	-1.33785	0
10	scaffold10_969708	969708	969708	0.5	16110.8	0.275	20333.3	-0.232769	-1.09813	0
10	scaffold10_969712	969712	969712	0.5	16110.8	0.275	20333.3	-0.232769	-1.09813	0
10	scaffold10_969719	969719	969719	0.5	16110.8	0.25	20328.4	-0.232529	-1.09756	0
10	scaffold10_969743	969743	969743	0.5	22051.5	0.275	22875	-0.0366642	-0.639321	0
10	scaffold10_969871	969871	969871	0.5	22051.5	0.25	22876.9	-0.0367489	-0.639519	0
10	scaffold10_969876	969876	969876	0.5	22051.5	0.25	22876.9	-0.0367489	-0.639519	0
10	scaffold10_969899	969899	969899	0.5	22051.5	0.275	23164.5	-0.0492418	-0.668748	0
10	scaffold10_981163	981163	981163	0	32155.8	0.125	25938.5	0.214867	-0.0508422	0
10	scaffold10_981187	981187	981187	0	32155.8	0.125	25938.5	0.214867	-0.0508422	0
10	scaffold10_981195	981195	981195	0	32155.8	0.125	25938.5	0.214867	-0.0508422	0
10	scaffold10_981200	981200	981200	0	32155.8	0.125	25938.5	0.214867	-0.0508422	0
10	scaffold10_981207	981207	981207	0	32155.8	0.125	25938.5	0.214867	-0.0508422	0
10	scaffold10_981404	981404	981404	0	32155.8	0.125	25938.5	0.214867	-0.0508422	0
10	scaffold10_988474	988474	988474	0.1	29111	0.175	20944.2	0.329257	0.216783	0
10	scaffold10_988823	988823	988823	0	30309.1	0.125	19348.8	0.44882	0.496511	0
10	scaffold10_995545	995545	995545	0.25	22158.3	0.15	17631.4	0.22853	-0.0188764	0
10	scaffold10_996113	996113	996113	0.425	19356.7	0.15	16944	0.133126	-0.242082	0
10	scaffold10_996133	996133	996133	0.1	18641.2	0.35	13358.7	0.333207	0.226025	0
10	scaffold10_996175	996175	996175	0.525	19533.4	0.175	18113.4	0.0754763	-0.376959	0
10	scaffold10_999555	999555	999555	0.25	19763.6	0.075	19601.3	0.00825007	-0.53424	0
10	scaffold10_1013515	1013515	1.01352e+06	0.175	21847.5	0.225	15250.3	0.359488	0.287511	0
10	scaffold10_1013808	1013808	1.01381e+06	0.1	19761.1	0.5	11344.7	0.554967	0.744851	0
10	scaffold10_1015657	1015657	1.01566e+06	0.45	16725.7	0.5	9435.22	0.572499	0.785869	0
10	scaffold10_1015687	1015687	1.01569e+06	0.075	23266.7	0.4	9455.78	0.900397	1.55301	0
10	scaffold10_1022885	1022885	1.02288e+06	0.025	25064.3	0.45	9720.22	0.947237	1.6626	0
10	scaffold10_1022888	1022888	1.02289e+06	0.025	25064.3	0.45	9720.22	0.947237	1.6626	0
10	scaffold10_1022941	1022941	1.02294e+06	0.025	25064.3	0.45	8644.7	1.0645	1.93695	0
10	scaffold10_1022955	1022955	1.02296e+06	0.025	25064.3	0.45	8642.32	1.06477	1.93758	0
10	scaffold10_1022958	1022958	1.02296e+06	0.025	25064.3	0.45	8642.32	1.06477	1.93758	0
10	scaffold10_1022976	1022976	1.02298e+06	0.025	25064.3	0.45	11142.2	0.810709	1.34318	0
10	scaffold10_1023174	1023174	1.02317e+06	0	25264.3	0.325	10901.4	0.840498	1.41288	0
10	scaffold10_1023185	1023185	1.02318e+06	0.775	21351.1	0.475	12320.4	0.549841	0.732859	0
10	scaffold10_1023215	1023215	1.02322e+06	0.225	21752.1	0.425	14911.4	0.377581	0.329841	0
10	scaffold10_1053926	1053926	1.05393e+06	0.1	23333.7	0.025	22246.2	0.0477288	-0.441877	0
10	scaffold10_1053949	1053949	1.05395e+06	0.4	15156.3	0.275	15570.8	-0.0269813	-0.616667	0
10	scaffold10_1054155	1054155	1.05416e+06	0.1	12848.3	0	17170.9	-0.290005	-1.23203	0
10	scaffold10_1054164	1054164	1.05416e+06	0.5	11910.4	0.275	14273.1	-0.180964	-0.976923	0
10	scaffold10_1054166	1054166	1.05417e+06	0.05	13237.7	0.075	18001.5	-0.307383	-1.27269	0
10	scaffold10_1054175	1054175	1.05418e+06	0.35	9876.45	0.2	15291	-0.437113	-1.57621	0
10	scaffold10_1054182	1054182	1.05418e+06	0.325	9675.32	0.2	15291	-0.457688	-1.62434	0
10	scaffold10_1054206	1054206	1.05421e+06	0.45	11980.5	0.25	16474	-0.318503	-1.29871	0
10	scaffold10_1054209	1054209	1.05421e+06	0.75	15760.5	0.425	17980.1	-0.131756	-0.861797	0
10	scaffold10_1054237	1054237	1.05424e+06	0.075	27625.6	0.025	29768.9	-0.0747196	-0.728355	0
10	scaffold10_1121653	1121653	1.12165e+06	0.375	23792.4	0.075	28582.4	-0.183425	-0.982681	0
10	scaffold10_1121739	1121739	1.12174e+06	0.35	23499.8	0.075	28582.4	-0.195801	-1.01164	0
10	scaffold10_1121915	1121915	1.12192e+06	0.05	27576	0.075	27454.6	0.00441119	-0.543222	0
10	scaffold10_1121936	1121936	1.12194e+06	0	30388.7	0.1	25911.7	0.159379	-0.180661	0
10	scaffold10_1121950	1121950	1.12195e+06	0	30388.7	0.1	26522.4	0.13608	-0.235171	0
10	scaffold10_1130600	1130600	1.1306e+06	0.125	26795.8	0.075	25145.7	0.0635597	-0.404839	0
10	scaffold10_1130780	1130780	1.13078e+06	0.425	22465.5	0.2	22166	0.0134229	-0.522138	0
10	scaffold10_1130812	1130812	1.13081e+06	0.1	30186.7	0.1	25114.9	0.18394	-0.123199	0
10	scaffold10_1130832	1130832	1.13083e+06	0.15	34284.4	0.275	25896.4	0.280586	0.102913	0
10	scaffold10_1130848	1130848	1.13085e+06	0.125	35644.2	0.225	28564.7	0.221414	-0.0355249	0
10	scaffold10_1173222	1173222	1.17322e+06	0.25	36533.4	0.175	35071.8	0.04083	-0.458017	0
10	scaffold10_1219808	1219808	1.21981e+06	0	53112.3	0.1	37670.2	0.343539	0.250197	0
10	scaffold10_1219816	1219816	1.21982e+06	0.05	50398.7	0.05	34927.5	0.366691	0.304363	0
10	scaffold10_1219831	1219831	1.21983e+06	0	52885.6	0.1	36467.4	0.371714	0.316115	0
10	scaffold10_1219832	1219832	1.21983e+06	0.05	50218.4	0.05	33394.3	0.407994	0.400995	0
10	scaffold10_1219869	1219869	1.21987e+06	0	53088	0.1	35067.9	0.414665	0.416603	0
10	scaffold10_1219875	1219875	1.21988e+06	0	53088	0.1	35067.9	0.414665	0.416603	0
10	scaffold10_1219995	1219995	1.22e+06	0	53088	0.1	35067.9	0.414665	0.416603	0
10	scaffold10_1220006	1220006	1.22001e+06	0	53088	0.1	35067.9	0.414665	0.416603	0
10	scaffold10_1271790	1271790	1.27179e+06	0.075	47019.5	0.15	28157.1	0.512762	0.646109	0
10	scaffold10_1271829	1271829	1.27183e+06	0.5	26159	0.225	17140.3	0.42276	0.435542	0
10	scaffold10_1271845	1271845	1.27184e+06	0.075	26180.7	0.15	17157	0.422621	0.435216	0
10	scaffold10_1271854	1271854	1.27185e+06	0.5	18845.3	0.35	10708.3	0.565249	0.768907	0
10	scaffold10_1272013	1272013	1.27201e+06	0.5	21005.2	0.4	7969.91	0.969096	1.71374	0
10	scaffold10_1272016	1272016	1.27202e+06	0	21016.2	0.1	7231.05	1.06691	1.94259	0
10	scaffold10_1272056	1272056	1.27206e+06	0.5	21003.7	0.225	6843.54	1.12139	2.07005	1
10	scaffold10_1272059	1272059	1.27206e+06	0	21035	0.175	7292.53	1.05934	1.92488	0
10	scaffold10_1272061	1272061	1.27206e+06	0.5	19996.9	0.475	7858.73	0.93395	1.63152	0
10	scaffold10_1272067	1272067	1.27207e+06	0.5	32749.4	0.5	11130.5	1.0792	1.97134	0
10	scaffold10_1272070	1272070	1.27207e+06	0.5	32749.4	0.5	11130.5	1.0792	1.97134	0
10	scaffold10_1272073	1272073	1.27207e+06	0	59743.5	0.125	21245.2	1.03393	1.86543	0
10	scaffold10_1277417	1277417	1.27742e+06	0.025	59128.7	0.2	25285.6	0.849481	1.43389	0
10	scaffold10_1277437	1277437	1.27744e+06	0	59716	0.1	28633.9	0.73501	1.16608	0
10	scaffold10_1353904	1353904	1.3539e+06	0.05	60376.9	0.275	29668.1	0.710533	1.10881	0
10	scaffold10_1371321	1371321	1.37132e+06	0.075	54389.3	0.15	32172.6	0.525053	0.674865	0
10	scaffold10_1371610	1371610	1.37161e+06	0.625	37356.4	0.275	28736.1	0.262351	0.0602508	0
10	scaffold10_1379428	1379428	1.37943e+06	0.075	49127	0.1	37536.6	0.269092	0.0760219	0
10	scaffold10_1501393	1501393	1.50139e+06	0.1	44384.8	0.05	39045.5	0.12817	-0.253677	0
10	scaffold10_1501441	1501441	1.50144e+06	0.15	42065.4	0.1	34775	0.190328	-0.108253	0
10	scaffold10_1501720	1501720	1.50172e+06	0.075	43850	0.025	36371.9	0.186977	-0.116093	0
10	scaffold10_1511214	1511214	1.51121e+06	0.875	42294.5	0.45	23200.7	0.600473	0.851317	0
10	scaffold10_1511226	1511226	1.51123e+06	0.875	42294.5	0.45	23200.7	0.600473	0.851317	0
10	scaffold10_1511460	1511460	1.51146e+06	0.85	39890.7	0.425	21076.4	0.637989	0.939089	0
10	scaffold10_1511495	1511495	1.5115e+06	0.875	40352.9	0.475	21586.4	0.625598	0.910099	0
10	scaffold10_1515677	1515677	1.51568e+06	0.4	24933.6	0.275	20027.8	0.219097	-0.0409457	0
10	scaffold10_1515695	1515695	1.5157e+06	0.4	24933.6	0.275	20027.8	0.219097	-0.0409457	0
10	scaffold10_1515878	1515878	1.51588e+06	0	34232.4	0.125	24952.7	0.316192	0.186216	0
10	scaffold10_1515921	1515921	1.51592e+06	0.35	28973.6	0.05	29562.9	-0.0201346	-0.600649	0
10	scaffold10_1553547	1553547	1.55355e+06	0	37107.5	0.1	27682.5	0.29302	0.132004	0
10	scaffold10_1553549	1553549	1.55355e+06	0	37107.5	0.1	27682.5	0.29302	0.132004	0
10	scaffold10_1553591	1553591	1.55359e+06	0.425	22534.3	0.475	16046.7	0.339533	0.240825	0
10	scaffold10_1553754	1553754	1.55375e+06	0	24373.8	0.15	15229.2	0.470293	0.546749	0
10	scaffold10_1553768	1553768	1.55377e+06	0	24373.8	0.1	16015.5	0.419954	0.428977	0
10	scaffold10_1553769	1553769	1.55377e+06	0	24373.8	0.1	16015.5	0.419954	0.428977	0
10	scaffold10_1553802	1553802	1.5538e+06	0	24373.8	0.1	16015.5	0.419954	0.428977	0
10	scaffold10_1553806	1553806	1.55381e+06	0	24373.8	0.1	16015.5	0.419954	0.428977	0
10	scaffold10_1558132	1558132	1.55813e+06	0.475	17165.7	0.425	12766	0.296128	0.139275	0
10	scaffold10_1558143	1558143	1.55814e+06	0.475	19174.2	0.425	15095.9	0.239145	0.00595831	0
10	scaffold10_1558152	1558152	1.55815e+06	0.475	19174.2	0.425	15095.9	0.239145	0.00595831	0
10	scaffold10_1558521	1558521	1.55852e+06	0.475	19985.9	0.475	17420.1	0.137403	-0.232076	0
10	scaffold10_1558743	1558743	1.55874e+06	0.025	19952.8	0.15	15986.1	0.221654	-0.0349634	0
10	scaffold10_1558774	1558774	1.55877e+06	0.5	19988.8	0.375	16480.2	0.193012	-0.101974	0
10	scaffold10_1566137	1566137	1.56614e+06	0.375	22119.6	0.35	19599	0.120987	-0.270483	0
10	scaffold10_1568160	1568160	1.56816e+06	0.1	25797.4	0.1	26951.7	-0.0437694	-0.655945	0
10	scaffold10_1568441	1568441	1.56844e+06	0.425	28133.9	0.275	27448.5	0.0246651	-0.495836	0
10	scaffold10_1569357	1569357	1.56936e+06	0.025	28271.2	0.075	27567.6	0.025202	-0.49458	0
10	scaffold10_1569396	1569396	1.5694e+06	0.425	29147.8	0.275	28154.3	0.0346815	-0.472402	0
10	scaffold10_1704517	1704517	1.70452e+06	0.075	49239.3	0.125	37516.5	0.271911	0.0826172	0
10	scaffold10_1704784	1704784	1.70478e+06	0.075	49239.3	0.125	37761.5	0.265401	0.0673865	0
10	scaffold10_1723345	1723345	1.72334e+06	0.025	50146.9	0.1	37171.6	0.299411	0.146956	0
10	scaffold10_1723415	1723415	1.72342e+06	0.075	47659.1	0.05	37271.8	0.245836	0.0216125	0
10	scaffold10_1723624	1723624	1.72362e+06	0.075	47659.1	0.05	37271.8	0.245836	0.0216125	0
10	scaffold10_1723738	1723738	1.72374e+06	0.075	43203.9	0.1	31469.2	0.316924	0.187929	0
10	scaffold10_1723741	1723741	1.72374e+06	0.15	41745.4	0.45	23310	0.582704	0.809744	0
10	scaffold10_1724016	1724016	1.72402e+06	0.175	39983	0.125	30200.3	0.280603	0.102953	0
10	scaffold10_1736431	1736431	1.73643e+06	0	49023.1	0.1	32366.3	0.415173	0.417791	0
10	scaffold10_1736439	1736439	1.73644e+06	0.05	45448	0.125	27679.7	0.495871	0.606591	0
10	scaffold10_1736442	1736442	1.73644e+06	0	46020.4	0.1	31865.7	0.367553	0.30638	0
10	scaffold10_1736473	1736473	1.73647e+06	0.225	39363.2	0.15	30143.7	0.266855	0.0707883	0
10	scaffold10_1736477	1736477	1.73648e+06	0	46971.1	0.125	32793.7	0.359295	0.28706	0
10	scaffold10_1736668	1736668	1.73667e+06	0.225	45661.2	0.3	37385.3	0.199973	-0.085688	0
10	scaffold10_2218325	2218325	2.21832e+06	0.7	14085.7	0.45	13385.2	0.0510098	-0.4342	0
10	scaffold10_2218537	2218537	2.21854e+06	0.2	20581.6	0.25	21519	-0.0445396	-0.657746	0
10	scaffold10_2242216	2242216	2.24222e+06	0.55	18331.7	0.2	21956.6	-0.180435	-0.975686	0
10	scaffold10_2242276	2242276	2.24228e+06	0.1	17387.7	0.3	15665.5	0.104303	-0.309516	0
10	scaffold10_2242435	2242435	2.24244e+06	0.1	17387.7	0.325	15257.2	0.130714	-0.247725	0
10	scaffold10_2242479	2242479	2.24248e+06	0.1	15309.7	0.325	12331.5	0.216329	-0.0474217	0
10	scaffold10_2242480	2242480	2.24248e+06	0.1	15309.7	0.325	12331.5	0.216329	-0.0474217	0
10	scaffold10_2242482	2242482	2.24248e+06	0.225	12343.3	0.025	12342.6	5.39599e-05	-0.553416	0
10	scaffold10_2242518	2242518	2.24252e+06	0.125	11995.7	0.3	12089.2	-0.00776035	-0.571698	0
10	scaffold10_2242521	2242521	2.24252e+06	0.225	11995.5	0.025	12500.2	-0.041214	-0.649966	0
10	scaffold10_2242526	2242526	2.24253e+06	0.575	17121.8	0.2	12459.2	0.317893	0.190196	0
10	scaffold10_2242573	2242573	2.24257e+06	0.3	15942.6	0.475	12460.2	0.246451	0.0230513	0
10	scaffold10_2242790	2242790	2.24279e+06	0.6	16916.3	0.225	11974.7	0.345487	0.254755	0
10	scaffold10_2242791	2242791	2.24279e+06	0.125	20141.3	0.325	12475.7	0.478995	0.567108	0
10	scaffold10_2242798	2242798	2.2428e+06	0.3	21494.4	0.475	17980.1	0.178524	-0.13587	0
10	scaffold10_2242865	2242865	2.24286e+06	0.575	23346.7	0.2	25186.8	-0.0758631	-0.731031	0
10	scaffold10_2273446	2273446	2.27345e+06	0.1	33176.8	0.35	25204.4	0.274832	0.0894512	0
10	scaffold10_2273736	2273736	2.27374e+06	0.125	32618	0.35	25204.4	0.257843	0.0497039	0
10	scaffold10_2302406	2302406	2.30241e+06	0.075	32543	0.125	27409.6	0.171668	-0.15191	0
10	scaffold10_2302427	2302427	2.30243e+06	0.3	21852.8	0.125	27923.2	-0.245129	-1.12704	0
10	scaffold10_2302640	2302640	2.30264e+06	0.325	21331.8	0.15	26960.4	-0.23417	-1.1014	0
10	scaffold10_2302652	2302652	2.30265e+06	0.125	19266.4	0.05	25626.8	-0.285275	-1.22097	0
10	scaffold10_2302674	2302674	2.30267e+06	0.675	17282.8	0.425	21778	-0.23119	-1.09443	0
10	scaffold10_2302676	2302676	2.30268e+06	0.275	23991.5	0.3	26945.9	-0.116131	-0.825241	0
10	scaffold10_2335978	2335978	2.33598e+06	0.125	28962.5	0.075	32836	-0.125524	-0.847217	0
10	scaffold10_2336015	2336015	2.33602e+06	0.15	28180.7	0.1	31833.5	-0.121883	-0.838698	0
10	scaffold10_2336020	2336020	2.33602e+06	0.15	28180.7	0.1	31833.5	-0.121883	-0.838698	0
10	scaffold10_2336271	2336271	2.33627e+06	0.275	24385.6	0.375	23125.6	0.0530501	-0.429427	0
10	scaffold10_2380040	2380040	2.38004e+06	0.25	21966.5	0.25	22393.3	-0.0192469	-0.598572	0
10	scaffold10_2380081	2380081	2.38008e+06	0.15	17405	0.4	15262.4	0.131364	-0.246205	0
10	scaffold10_2380083	2380083	2.38008e+06	0.35	15239.6	0.275	14753	0.0324489	-0.477625	0
10	scaffold10_2380102	2380102	2.3801e+06	0	16235.9	0.1	14027.8	0.146181	-0.211539	0
10	scaffold10_2380108	2380108	2.38011e+06	0.25	11744.9	0.15	12981.5	-0.100103	-0.787742	0
10	scaffold10_2380316	2380316	2.38032e+06	0.25	12260	0.425	12954	-0.0550574	-0.682354	0
10	scaffold10_2380323	2380323	2.38032e+06	0.2	11731.3	0.175	12931.2	-0.0973896	-0.781394	0
10	scaffold10_2380332	2380332	2.38033e+06	0.25	17092.5	0.425	16178.9	0.0549315	-0.425025	0
10	scaffold10_2380377	2380377	2.38038e+06	0.275	25267.2	0.25	24383	0.0356202	-0.470206	0
10	scaffold10_2380386	2380386	2.38039e+06	0.075	31520.2	0.125	27326.1	0.142786	-0.219482	0
10	scaffold10_2423285	2423285	2.42328e+06	0.25	29996.6	0.425	24179.2	0.21559	-0.0491507	0
10	scaffold10_2487713	2487713	2.48771e+06	0.125	31701.6	0.25	24036.5	0.276795	0.0940438	0
